,sector,supply_data,cutoff,coverage
3055,NAM_Construction,USD,0,1
3056,NAM_Maintenance and Repair,USD,0,1
3057,NAM_Wholesale Trade,USD,0,1
3058,NAM_Retail Trade,USD,0,1
3059,NAM_Hotels and Restraurants,USD,0,1
3060,NAM_Transport,USD,0,1
3061,NAM_Post and Telecommunications,USD,0,1
3062,NAM_Finacial Intermediation and Business Activities,USD,0,1
3063,NAM_Public Administration,USD,0,1
3064,"NAM_Education, Health and Other Services",USD,0,1
3065,NAM_Private Households,USD,0,1
3066,NAM_Others,USD,0,1
3067,NAM_Re-export & Re-import,USD,0,1
3068,NPL_Agriculture,USD,0,1
3069,NPL_Fishing,USD,0,1
3070,NPL_Mining and Quarrying,USD,0,1
3071,NPL_Food & Beverages,USD,0,1
3072,NPL_Textiles and Wearing Apparel,USD,0,1
3073,NPL_Wood and Paper,USD,0,1
3074,"NPL_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3075,NPL_Metal Products,USD,0,1
3076,NPL_Electrical and Machinery,USD,0,1
3077,NPL_Transport Equipment,USD,0,1
3078,NPL_Other Manufacturing,USD,0,1
3079,NPL_Recycling,USD,0,1
3080,"NPL_Electricity, Gas and Water",USD,0,1
3081,NPL_Construction,USD,0,1
3082,NPL_Maintenance and Repair,USD,0,1
3083,NPL_Wholesale Trade,USD,0,1
3084,NPL_Retail Trade,USD,0,1
3085,NPL_Hotels and Restraurants,USD,0,1
3086,NPL_Transport,USD,0,1
3087,NPL_Post and Telecommunications,USD,0,1
3088,NPL_Finacial Intermediation and Business Activities,USD,0,1
3089,NPL_Public Administration,USD,0,1
3090,"NPL_Education, Health and Other Services",USD,0,1
3091,NPL_Private Households,USD,0,1
3092,NPL_Others,USD,0,1
3093,NPL_Re-export & Re-import,USD,0,1
3094,NLD_Agriculture,USD,0,1
3095,NLD_Fishing,USD,0,1
3096,NLD_Mining and Quarrying,USD,0,1
3097,NLD_Food & Beverages,USD,0,1
3098,NLD_Textiles and Wearing Apparel,USD,0,1
3099,NLD_Wood and Paper,USD,0,1
3100,"NLD_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3101,NLD_Metal Products,USD,0,1
3102,NLD_Electrical and Machinery,USD,0,1
3103,NLD_Transport Equipment,USD,0,1
3104,NLD_Other Manufacturing,USD,0,1
3105,NLD_Recycling,USD,0,1
3106,"NLD_Electricity, Gas and Water",USD,0,1
3107,NLD_Construction,USD,0,1
3108,NLD_Maintenance and Repair,USD,0,1
3109,NLD_Wholesale Trade,USD,0,1
3110,NLD_Retail Trade,USD,0,1
3111,NLD_Hotels and Restraurants,USD,0,1
3112,NLD_Transport,USD,0,1
3113,NLD_Post and Telecommunications,USD,0,1
3114,NLD_Finacial Intermediation and Business Activities,USD,0,1
3115,NLD_Public Administration,USD,0,1
3116,"NLD_Education, Health and Other Services",USD,0,1
3117,NLD_Private Households,USD,0,1
3118,NLD_Others,USD,0,1
3119,NLD_Re-export & Re-import,USD,0,1
3120,ANT_Agriculture,USD,0,1
3121,ANT_Fishing,USD,0,1
3122,ANT_Mining and Quarrying,USD,0,1
3123,ANT_Food & Beverages,USD,0,1
3124,ANT_Textiles and Wearing Apparel,USD,0,1
3125,ANT_Wood and Paper,USD,0,1
3126,"ANT_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3127,ANT_Metal Products,USD,0,1
3128,ANT_Electrical and Machinery,USD,0,1
3129,ANT_Transport Equipment,USD,0,1
3130,ANT_Other Manufacturing,USD,0,1
3131,ANT_Recycling,USD,0,1
3132,"ANT_Electricity, Gas and Water",USD,0,1
3133,ANT_Construction,USD,0,1
3134,ANT_Maintenance and Repair,USD,0,1
3135,ANT_Wholesale Trade,USD,0,1
3136,ANT_Retail Trade,USD,0,1
3137,ANT_Hotels and Restraurants,USD,0,1
3138,ANT_Transport,USD,0,1
3139,ANT_Post and Telecommunications,USD,0,1
3140,ANT_Finacial Intermediation and Business Activities,USD,0,1
3141,ANT_Public Administration,USD,0,1
3142,"ANT_Education, Health and Other Services",USD,0,1
3143,ANT_Private Households,USD,0,1
3144,ANT_Others,USD,0,1
3145,ANT_Re-export & Re-import,USD,0,1
3146,NCL_Agriculture,USD,0,1
3147,NCL_Fishing,USD,0,1
3148,NCL_Mining and Quarrying,USD,0,1
3149,NCL_Food & Beverages,USD,0,1
3150,NCL_Textiles and Wearing Apparel,USD,0,1
3151,NCL_Wood and Paper,USD,0,1
3152,"NCL_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3153,NCL_Metal Products,USD,0,1
3154,NCL_Electrical and Machinery,USD,0,1
3155,NCL_Transport Equipment,USD,0,1
3156,NCL_Other Manufacturing,USD,0,1
3157,NCL_Recycling,USD,0,1
3158,"NCL_Electricity, Gas and Water",USD,0,1
3159,NCL_Construction,USD,0,1
3160,NCL_Maintenance and Repair,USD,0,1
3161,NCL_Wholesale Trade,USD,0,1
3162,NCL_Retail Trade,USD,0,1
3163,NCL_Hotels and Restraurants,USD,0,1
3164,NCL_Transport,USD,0,1
3165,NCL_Post and Telecommunications,USD,0,1
3166,NCL_Finacial Intermediation and Business Activities,USD,0,1
3167,NCL_Public Administration,USD,0,1
3168,"NCL_Education, Health and Other Services",USD,0,1
3169,NCL_Private Households,USD,0,1
3170,NCL_Others,USD,0,1
3171,NCL_Re-export & Re-import,USD,0,1
3172,NZL_Agriculture,USD,0,1
3173,NZL_Fishing,USD,0,1
3174,NZL_Mining and Quarrying,USD,0,1
3175,NZL_Food & Beverages,USD,0,1
3176,NZL_Textiles and Wearing Apparel,USD,0,1
3177,NZL_Wood and Paper,USD,0,1
3178,"NZL_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3179,NZL_Metal Products,USD,0,1
3180,NZL_Electrical and Machinery,USD,0,1
3181,NZL_Transport Equipment,USD,0,1
3182,NZL_Other Manufacturing,USD,0,1
3183,NZL_Recycling,USD,0,1
3184,"NZL_Electricity, Gas and Water",USD,0,1
3185,NZL_Construction,USD,0,1
3186,NZL_Maintenance and Repair,USD,0,1
3187,NZL_Wholesale Trade,USD,0,1
3188,NZL_Retail Trade,USD,0,1
3189,NZL_Hotels and Restraurants,USD,0,1
3190,NZL_Transport,USD,0,1
3191,NZL_Post and Telecommunications,USD,0,1
3192,NZL_Finacial Intermediation and Business Activities,USD,0,1
3193,NZL_Public Administration,USD,0,1
3194,"NZL_Education, Health and Other Services",USD,0,1
3195,NZL_Private Households,USD,0,1
3196,NZL_Others,USD,0,1
3197,NZL_Re-export & Re-import,USD,0,1
3198,NIC_Agriculture,USD,0,1
3199,NIC_Fishing,USD,0,1
3200,NIC_Mining and Quarrying,USD,0,1
3201,NIC_Food & Beverages,USD,0,1
3202,NIC_Textiles and Wearing Apparel,USD,0,1
3203,NIC_Wood and Paper,USD,0,1
3204,"NIC_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3205,NIC_Metal Products,USD,0,1
3206,NIC_Electrical and Machinery,USD,0,1
3207,NIC_Transport Equipment,USD,0,1
3208,NIC_Other Manufacturing,USD,0,1
3209,NIC_Recycling,USD,0,1
3210,"NIC_Electricity, Gas and Water",USD,0,1
3211,NIC_Construction,USD,0,1
3212,NIC_Maintenance and Repair,USD,0,1
3213,NIC_Wholesale Trade,USD,0,1
3214,NIC_Retail Trade,USD,0,1
3215,NIC_Hotels and Restraurants,USD,0,1
3216,NIC_Transport,USD,0,1
3217,NIC_Post and Telecommunications,USD,0,1
3218,NIC_Finacial Intermediation and Business Activities,USD,0,1
3219,NIC_Public Administration,USD,0,1
3220,"NIC_Education, Health and Other Services",USD,0,1
3221,NIC_Private Households,USD,0,1
3222,NIC_Others,USD,0,1
3223,NIC_Re-export & Re-import,USD,0,1
3224,NER_Agriculture,USD,0,1
3225,NER_Fishing,USD,0,1
3226,NER_Mining and Quarrying,USD,0,1
3227,NER_Food & Beverages,USD,0,1
3228,NER_Textiles and Wearing Apparel,USD,0,1
3229,NER_Wood and Paper,USD,0,1
3230,"NER_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3231,NER_Metal Products,USD,0,1
3232,NER_Electrical and Machinery,USD,0,1
3233,NER_Transport Equipment,USD,0,1
3234,NER_Other Manufacturing,USD,0,1
3235,NER_Recycling,USD,0,1
3236,"NER_Electricity, Gas and Water",USD,0,1
3237,NER_Construction,USD,0,1
3238,NER_Maintenance and Repair,USD,0,1
3239,NER_Wholesale Trade,USD,0,1
3240,NER_Retail Trade,USD,0,1
3241,NER_Hotels and Restraurants,USD,0,1
3242,NER_Transport,USD,0,1
3243,NER_Post and Telecommunications,USD,0,1
3244,NER_Finacial Intermediation and Business Activities,USD,0,1
3245,NER_Public Administration,USD,0,1
3246,"NER_Education, Health and Other Services",USD,0,1
3247,NER_Private Households,USD,0,1
3248,NER_Others,USD,0,1
3249,NER_Re-export & Re-import,USD,0,1
3250,NGA_Agriculture,USD,0,1
3251,NGA_Fishing,USD,0,1
3252,NGA_Mining and Quarrying,USD,0,1
3253,NGA_Food & Beverages,USD,0,1
3254,NGA_Textiles and Wearing Apparel,USD,0,1
3255,NGA_Wood and Paper,USD,0,1
3256,"NGA_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3257,NGA_Metal Products,USD,0,1
3258,NGA_Electrical and Machinery,USD,0,1
3259,NGA_Transport Equipment,USD,0,1
3260,NGA_Other Manufacturing,USD,0,1
3261,NGA_Recycling,USD,0,1
3262,"NGA_Electricity, Gas and Water",USD,0,1
3263,NGA_Construction,USD,0,1
3264,NGA_Maintenance and Repair,USD,0,1
3265,NGA_Wholesale Trade,USD,0,1
3266,NGA_Retail Trade,USD,0,1
3267,NGA_Hotels and Restraurants,USD,0,1
3268,NGA_Transport,USD,0,1
3269,NGA_Post and Telecommunications,USD,0,1
3270,NGA_Finacial Intermediation and Business Activities,USD,0,1
3271,NGA_Public Administration,USD,0,1
3272,"NGA_Education, Health and Other Services",USD,0,1
3273,NGA_Private Households,USD,0,1
3274,NGA_Others,USD,0,1
3275,NGA_Re-export & Re-import,USD,0,1
3276,NOR_Agriculture,USD,0,1
3277,NOR_Fishing,USD,0,1
3278,NOR_Mining and Quarrying,USD,0,1
3279,NOR_Food & Beverages,USD,0,1
3280,NOR_Textiles and Wearing Apparel,USD,0,1
3281,NOR_Wood and Paper,USD,0,1
3282,"NOR_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3283,NOR_Metal Products,USD,0,1
3284,NOR_Electrical and Machinery,USD,0,1
3285,NOR_Transport Equipment,USD,0,1
3286,NOR_Other Manufacturing,USD,0,1
3287,NOR_Recycling,USD,0,1
3288,"NOR_Electricity, Gas and Water",USD,0,1
3289,NOR_Construction,USD,0,1
3290,NOR_Maintenance and Repair,USD,0,1
3291,NOR_Wholesale Trade,USD,0,1
3292,NOR_Retail Trade,USD,0,1
3293,NOR_Hotels and Restraurants,USD,0,1
3294,NOR_Transport,USD,0,1
3295,NOR_Post and Telecommunications,USD,0,1
3296,NOR_Finacial Intermediation and Business Activities,USD,0,1
3297,NOR_Public Administration,USD,0,1
3298,"NOR_Education, Health and Other Services",USD,0,1
3299,NOR_Private Households,USD,0,1
3300,NOR_Others,USD,0,1
3301,NOR_Re-export & Re-import,USD,0,1
3302,PSE_Agriculture,USD,0,1
3303,PSE_Fishing,USD,0,1
3304,PSE_Mining and Quarrying,USD,0,1
3305,PSE_Food & Beverages,USD,0,1
3306,PSE_Textiles and Wearing Apparel,USD,0,1
3307,PSE_Wood and Paper,USD,0,1
3308,"PSE_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3309,PSE_Metal Products,USD,0,1
3310,PSE_Electrical and Machinery,USD,0,1
3311,PSE_Transport Equipment,USD,0,1
3312,PSE_Other Manufacturing,USD,0,1
3313,PSE_Recycling,USD,0,1
3314,"PSE_Electricity, Gas and Water",USD,0,1
3315,PSE_Construction,USD,0,1
3316,PSE_Maintenance and Repair,USD,0,1
3317,PSE_Wholesale Trade,USD,0,1
3318,PSE_Retail Trade,USD,0,1
3319,PSE_Hotels and Restraurants,USD,0,1
3320,PSE_Transport,USD,0,1
3321,PSE_Post and Telecommunications,USD,0,1
3322,PSE_Finacial Intermediation and Business Activities,USD,0,1
3323,PSE_Public Administration,USD,0,1
3324,"PSE_Education, Health and Other Services",USD,0,1
3325,PSE_Private Households,USD,0,1
3326,PSE_Others,USD,0,1
3327,PSE_Re-export & Re-import,USD,0,1
3328,OMN_Agriculture,USD,0,1
3329,OMN_Fishing,USD,0,1
3330,OMN_Mining and Quarrying,USD,0,1
3331,OMN_Food & Beverages,USD,0,1
3332,OMN_Textiles and Wearing Apparel,USD,0,1
3333,OMN_Wood and Paper,USD,0,1
3334,"OMN_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3335,OMN_Metal Products,USD,0,1
3336,OMN_Electrical and Machinery,USD,0,1
3337,OMN_Transport Equipment,USD,0,1
3338,OMN_Other Manufacturing,USD,0,1
3339,OMN_Recycling,USD,0,1
3340,"OMN_Electricity, Gas and Water",USD,0,1
3341,OMN_Construction,USD,0,1
3342,OMN_Maintenance and Repair,USD,0,1
3343,OMN_Wholesale Trade,USD,0,1
3344,OMN_Retail Trade,USD,0,1
3345,OMN_Hotels and Restraurants,USD,0,1
3346,OMN_Transport,USD,0,1
3347,OMN_Post and Telecommunications,USD,0,1
3348,OMN_Finacial Intermediation and Business Activities,USD,0,1
3349,OMN_Public Administration,USD,0,1
3350,"OMN_Education, Health and Other Services",USD,0,1
3351,OMN_Private Households,USD,0,1
3352,OMN_Others,USD,0,1
3353,OMN_Re-export & Re-import,USD,0,1
3354,PAK_Agriculture,USD,0,1
3355,PAK_Fishing,USD,0,1
3356,PAK_Mining and Quarrying,USD,0,1
3357,PAK_Food & Beverages,USD,0,1
3358,PAK_Textiles and Wearing Apparel,USD,0,1
3359,PAK_Wood and Paper,USD,0,1
3360,"PAK_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3361,PAK_Metal Products,USD,0,1
3362,PAK_Electrical and Machinery,USD,0,1
3363,PAK_Transport Equipment,USD,0,1
3364,PAK_Other Manufacturing,USD,0,1
3365,PAK_Recycling,USD,0,1
3366,"PAK_Electricity, Gas and Water",USD,0,1
3367,PAK_Construction,USD,0,1
3368,PAK_Maintenance and Repair,USD,0,1
3369,PAK_Wholesale Trade,USD,0,1
3370,PAK_Retail Trade,USD,0,1
3371,PAK_Hotels and Restraurants,USD,0,1
3372,PAK_Transport,USD,0,1
3373,PAK_Post and Telecommunications,USD,0,1
3374,PAK_Finacial Intermediation and Business Activities,USD,0,1
3375,PAK_Public Administration,USD,0,1
3376,"PAK_Education, Health and Other Services",USD,0,1
3377,PAK_Private Households,USD,0,1
3378,PAK_Others,USD,0,1
3379,PAK_Re-export & Re-import,USD,0,1
3380,PAN_Agriculture,USD,0,1
3381,PAN_Fishing,USD,0,1
3382,PAN_Mining and Quarrying,USD,0,1
3383,PAN_Food & Beverages,USD,0,1
3384,PAN_Textiles and Wearing Apparel,USD,0,1
3385,PAN_Wood and Paper,USD,0,1
3386,"PAN_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3387,PAN_Metal Products,USD,0,1
3388,PAN_Electrical and Machinery,USD,0,1
3389,PAN_Transport Equipment,USD,0,1
3390,PAN_Other Manufacturing,USD,0,1
3391,PAN_Recycling,USD,0,1
3392,"PAN_Electricity, Gas and Water",USD,0,1
3393,PAN_Construction,USD,0,1
3394,PAN_Maintenance and Repair,USD,0,1
3395,PAN_Wholesale Trade,USD,0,1
3396,PAN_Retail Trade,USD,0,1
3397,PAN_Hotels and Restraurants,USD,0,1
3398,PAN_Transport,USD,0,1
3399,PAN_Post and Telecommunications,USD,0,1
3400,PAN_Finacial Intermediation and Business Activities,USD,0,1
3401,PAN_Public Administration,USD,0,1
3402,"PAN_Education, Health and Other Services",USD,0,1
3403,PAN_Private Households,USD,0,1
3404,PAN_Others,USD,0,1
3405,PAN_Re-export & Re-import,USD,0,1
3406,PNG_Agriculture,USD,0,1
3407,PNG_Fishing,USD,0,1
3408,PNG_Mining and Quarrying,USD,0,1
3409,PNG_Food & Beverages,USD,0,1
3410,PNG_Textiles and Wearing Apparel,USD,0,1
3411,PNG_Wood and Paper,USD,0,1
3412,"PNG_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3413,PNG_Metal Products,USD,0,1
3414,PNG_Electrical and Machinery,USD,0,1
3415,PNG_Transport Equipment,USD,0,1
3416,PNG_Other Manufacturing,USD,0,1
3417,PNG_Recycling,USD,0,1
3418,"PNG_Electricity, Gas and Water",USD,0,1
3419,PNG_Construction,USD,0,1
3420,PNG_Maintenance and Repair,USD,0,1
3421,PNG_Wholesale Trade,USD,0,1
3422,PNG_Retail Trade,USD,0,1
3423,PNG_Hotels and Restraurants,USD,0,1
3424,PNG_Transport,USD,0,1
3425,PNG_Post and Telecommunications,USD,0,1
3426,PNG_Finacial Intermediation and Business Activities,USD,0,1
3427,PNG_Public Administration,USD,0,1
3428,"PNG_Education, Health and Other Services",USD,0,1
3429,PNG_Private Households,USD,0,1
3430,PNG_Others,USD,0,1
3431,PNG_Re-export & Re-import,USD,0,1
3432,PRY_Agriculture,USD,0,1
3433,PRY_Fishing,USD,0,1
3434,PRY_Mining and Quarrying,USD,0,1
3435,PRY_Food & Beverages,USD,0,1
3436,PRY_Textiles and Wearing Apparel,USD,0,1
3437,PRY_Wood and Paper,USD,0,1
3438,"PRY_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3439,PRY_Metal Products,USD,0,1
3440,PRY_Electrical and Machinery,USD,0,1
3441,PRY_Transport Equipment,USD,0,1
3442,PRY_Other Manufacturing,USD,0,1
3443,PRY_Recycling,USD,0,1
3444,"PRY_Electricity, Gas and Water",USD,0,1
3445,PRY_Construction,USD,0,1
3446,PRY_Maintenance and Repair,USD,0,1
3447,PRY_Wholesale Trade,USD,0,1
3448,PRY_Retail Trade,USD,0,1
3449,PRY_Hotels and Restraurants,USD,0,1
3450,PRY_Transport,USD,0,1
3451,PRY_Post and Telecommunications,USD,0,1
3452,PRY_Finacial Intermediation and Business Activities,USD,0,1
3453,PRY_Public Administration,USD,0,1
3454,"PRY_Education, Health and Other Services",USD,0,1
3455,PRY_Private Households,USD,0,1
3456,PRY_Others,USD,0,1
3457,PRY_Re-export & Re-import,USD,0,1
3458,PER_Agriculture,USD,0,1
3459,PER_Fishing,USD,0,1
3460,PER_Mining and Quarrying,USD,0,1
3461,PER_Food & Beverages,USD,0,1
3462,PER_Textiles and Wearing Apparel,USD,0,1
3463,PER_Wood and Paper,USD,0,1
3464,"PER_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3465,PER_Metal Products,USD,0,1
3466,PER_Electrical and Machinery,USD,0,1
3467,PER_Transport Equipment,USD,0,1
3468,PER_Other Manufacturing,USD,0,1
3469,PER_Recycling,USD,0,1
3470,"PER_Electricity, Gas and Water",USD,0,1
3471,PER_Construction,USD,0,1
3472,PER_Maintenance and Repair,USD,0,1
3473,PER_Wholesale Trade,USD,0,1
3474,PER_Retail Trade,USD,0,1
3475,PER_Hotels and Restraurants,USD,0,1
3476,PER_Transport,USD,0,1
3477,PER_Post and Telecommunications,USD,0,1
3478,PER_Finacial Intermediation and Business Activities,USD,0,1
3479,PER_Public Administration,USD,0,1
3480,"PER_Education, Health and Other Services",USD,0,1
3481,PER_Private Households,USD,0,1
3482,PER_Others,USD,0,1
3483,PER_Re-export & Re-import,USD,0,1
3484,PHL_Agriculture,USD,0,1
3485,PHL_Fishing,USD,0,1
3486,PHL_Mining and Quarrying,USD,0,1
3487,PHL_Food & Beverages,USD,0,1
3488,PHL_Textiles and Wearing Apparel,USD,0,1
3489,PHL_Wood and Paper,USD,0,1
3490,"PHL_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3491,PHL_Metal Products,USD,0,1
3492,PHL_Electrical and Machinery,USD,0,1
3493,PHL_Transport Equipment,USD,0,1
3494,PHL_Other Manufacturing,USD,0,1
3495,PHL_Recycling,USD,0,1
3496,"PHL_Electricity, Gas and Water",USD,0,1
3497,PHL_Construction,USD,0,1
3498,PHL_Maintenance and Repair,USD,0,1
3499,PHL_Wholesale Trade,USD,0,1
3500,PHL_Retail Trade,USD,0,1
3501,PHL_Hotels and Restraurants,USD,0,1
3502,PHL_Transport,USD,0,1
3503,PHL_Post and Telecommunications,USD,0,1
3504,PHL_Finacial Intermediation and Business Activities,USD,0,1
3505,PHL_Public Administration,USD,0,1
3506,"PHL_Education, Health and Other Services",USD,0,1
3507,PHL_Private Households,USD,0,1
3508,PHL_Others,USD,0,1
3509,PHL_Re-export & Re-import,USD,0,1
3510,POL_Agriculture,USD,0,1
3511,POL_Fishing,USD,0,1
3512,POL_Mining and Quarrying,USD,0,1
3513,POL_Food & Beverages,USD,0,1
3514,POL_Textiles and Wearing Apparel,USD,0,1
3515,POL_Wood and Paper,USD,0,1
3516,"POL_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3517,POL_Metal Products,USD,0,1
3518,POL_Electrical and Machinery,USD,0,1
3519,POL_Transport Equipment,USD,0,1
3520,POL_Other Manufacturing,USD,0,1
3521,POL_Recycling,USD,0,1
3522,"POL_Electricity, Gas and Water",USD,0,1
3523,POL_Construction,USD,0,1
3524,POL_Maintenance and Repair,USD,0,1
3525,POL_Wholesale Trade,USD,0,1
3526,POL_Retail Trade,USD,0,1
3527,POL_Hotels and Restraurants,USD,0,1
3528,POL_Transport,USD,0,1
3529,POL_Post and Telecommunications,USD,0,1
3530,POL_Finacial Intermediation and Business Activities,USD,0,1
3531,POL_Public Administration,USD,0,1
3532,"POL_Education, Health and Other Services",USD,0,1
3533,POL_Private Households,USD,0,1
3534,POL_Others,USD,0,1
3535,POL_Re-export & Re-import,USD,0,1
3536,PRT_Agriculture,USD,0,1
3537,PRT_Fishing,USD,0,1
3538,PRT_Mining and Quarrying,USD,0,1
3539,PRT_Food & Beverages,USD,0,1
3540,PRT_Textiles and Wearing Apparel,USD,0,1
3541,PRT_Wood and Paper,USD,0,1
3542,"PRT_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3543,PRT_Metal Products,USD,0,1
3544,PRT_Electrical and Machinery,USD,0,1
3545,PRT_Transport Equipment,USD,0,1
3546,PRT_Other Manufacturing,USD,0,1
3547,PRT_Recycling,USD,0,1
3548,"PRT_Electricity, Gas and Water",USD,0,1
3549,PRT_Construction,USD,0,1
3550,PRT_Maintenance and Repair,USD,0,1
3551,PRT_Wholesale Trade,USD,0,1
3552,PRT_Retail Trade,USD,0,1
3553,PRT_Hotels and Restraurants,USD,0,1
3554,PRT_Transport,USD,0,1
3555,PRT_Post and Telecommunications,USD,0,1
3556,PRT_Finacial Intermediation and Business Activities,USD,0,1
3557,PRT_Public Administration,USD,0,1
3558,"PRT_Education, Health and Other Services",USD,0,1
3559,PRT_Private Households,USD,0,1
3560,PRT_Others,USD,0,1
3561,PRT_Re-export & Re-import,USD,0,1
3562,QAT_Agriculture,USD,0,1
3563,QAT_Fishing,USD,0,1
3564,QAT_Mining and Quarrying,USD,0,1
3565,QAT_Food & Beverages,USD,0,1
3566,QAT_Textiles and Wearing Apparel,USD,0,1
3567,QAT_Wood and Paper,USD,0,1
3568,"QAT_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3569,QAT_Metal Products,USD,0,1
3570,QAT_Electrical and Machinery,USD,0,1
3571,QAT_Transport Equipment,USD,0,1
3572,QAT_Other Manufacturing,USD,0,1
3573,QAT_Recycling,USD,0,1
3574,"QAT_Electricity, Gas and Water",USD,0,1
3575,QAT_Construction,USD,0,1
3576,QAT_Maintenance and Repair,USD,0,1
3577,QAT_Wholesale Trade,USD,0,1
3578,QAT_Retail Trade,USD,0,1
3579,QAT_Hotels and Restraurants,USD,0,1
3580,QAT_Transport,USD,0,1
3581,QAT_Post and Telecommunications,USD,0,1
3582,QAT_Finacial Intermediation and Business Activities,USD,0,1
3583,QAT_Public Administration,USD,0,1
3584,"QAT_Education, Health and Other Services",USD,0,1
3585,QAT_Private Households,USD,0,1
3586,QAT_Others,USD,0,1
3587,QAT_Re-export & Re-import,USD,0,1
3588,KOR_Agriculture,USD,0,1
3589,KOR_Fishing,USD,0,1
3590,KOR_Mining and Quarrying,USD,0,1
3591,KOR_Food & Beverages,USD,0,1
3592,KOR_Textiles and Wearing Apparel,USD,0,1
3593,KOR_Wood and Paper,USD,0,1
3594,"KOR_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
3595,KOR_Metal Products,USD,0,1
3596,KOR_Electrical and Machinery,USD,0,1
3597,KOR_Transport Equipment,USD,0,1
3598,KOR_Other Manufacturing,USD,0,1
3599,KOR_Recycling,USD,0,1
3600,"KOR_Electricity, Gas and Water",USD,0,1
3601,KOR_Construction,USD,0,1
3602,KOR_Maintenance and Repair,USD,0,1
3603,KOR_Wholesale Trade,USD,0,1
3604,KOR_Retail Trade,USD,0,1
3605,KOR_Hotels and Restraurants,USD,0,1
3606,KOR_Transport,USD,0,1
3607,KOR_Post and Telecommunications,USD,0,1
3608,KOR_Finacial Intermediation and Business Activities,USD,0,1
3609,KOR_Public Administration,USD,0,1
3610,"KOR_Education, Health and Other Services",USD,0,1
3611,KOR_Private Households,USD,0,1
3612,KOR_Others,USD,0,1
3613,KOR_Re-export & Re-import,USD,0,1
3614,MDA_Agriculture,USD,0,1
3615,MDA_Fishing,USD,0,1
3616,MDA_Mining and Quarrying,USD,0,1
